mes_ref;company_id;tipo_doc;max_valor_boleto;avg_valor_boleto;total_valor_boleto;valor_boleto_stdv;qtd_boleto_pago;qtd_boleto_total;qtd_boleto_estorno;qnt_cc_total;tempo_credenciamento;conta_bnk_repetida;fraude
01/02/2021;5fb72aafd30e910017dbe837;cnpj;190;"151,31";"907,88";"59,98";0;6;0;0;2;0;1
01/02/2021;602feb63b3c38b0019ed7806;cpf;5792;5792;5792;0;0;1;0;0;0;0;0
01/02/2021;602dac30b1c91600186a48aa;cpf;"465,63";"402,81";"805,62";"88,84";0;2;0;0;0;1;0
01/02/2021;60355073a729bd0018231ac3;cpf;1600;1540;3080;"84,85";0;2;0;0;0;0;0
01/05/2020;5ebc5292ee62fd58061e2b8b;cpf;297;297;297;0;0;1;0;0;9;0;0
01/05/2020;5ea82b8e373a7770690eb902;cpf;2;2;2;0;0;1;0;0;10;0;0
01/09/2020;5ec1c84121e62a0d38b3ba18;cnpj;1139;926;2778;"368,93";1;3;0;0;9;0;0
01/10/2020;5ed113b36c84cf3fceca396b;cnpj;130;130;130;0;1;1;0;1;9;0;0
01/10/2020;5f75d91abd486a72d2ecf169;cpf;"282,15";"282,15";"564,3";0;1;2;0;1;5;0;0
01/10/2020;5f8edf94ebfa1338bec8e91f;cpf;9180;"4157,09";"24942,56";"2954,97";0;6;1;0;2;1;1
01/11/2020;5fadd7d3e9b7840017888953;cpf;62;62;62;0;0;1;0;0;3;0;0
01/11/2020;5fabfd6c977d9a0010cc2d0c;cpf;"10220,84";"10220,84";"10220,84";0;0;1;0;0;2;1;1
01/12/2020;5f0759e68a69430909aa2501;cpf;320;"232,22";"464,44";"124,14";2;2;0;2;8;0;0
01/01/2021;5fe496439d10950010352cee;cpf;11649;"4791,19";"14373,59";"5939,41";0;3;0;0;2;0;0
01/01/2021;6010688158edd50018d61efa;cpf;"4138,97";"4138,97";"4138,97";0;0;1;0;0;1;0;0
01/02/2021;601a0ba81103de001748de1c;cnpj;9216;"4870,79";"19483,16";"5017,42";0;4;1;0;0;1;1
01/01/2021;5f29ac84a7a34607180a491d;cpf;"1607,18";"936,59";"4682,98";"374,87";0;5;0;0;5;0;0
01/01/2021;5e78c7d101e84d486076b16f;cnpj;"309,6";"194,76";"2142,4";"92,15";9;11;0;9;11;0;0
01/01/2021;5fd7bba40136f800117ad184;cpf;"4428,26";"1100,01";"35200,5";"1124,78";3;32;0;0;1;0;1
01/01/2021;5ffc40a6ca805c00163f7a9f;cpf;"5405,06";"874,56";"20989,47";"1411,66";3;24;0;0;0;1;1
01/01/2021;6000c2fb75fcc900114b6d69;cpf;"4151,11";"1289,54";"15474,53";"1081,94";0;12;0;0;0;0;1
01/01/2021;6005a65284e3f70013ebdd5b;cpf;"12339,48";"5178,34";"15535,04";"6220,44";0;3;0;0;0;0;1
01/01/2021;6008837944db24001777f415;cnpj;990;"876,66";2630;"102,63";2;3;0;5;1;0;0
01/02/2021;601c0f0be155f50012383c12;cnpj;"25788,39";"10729,9";"64379,42";"8990,15";0;6;0;0;0;0;1
01/02/2021;602fc301b1c91600186a5282;cpf;12500;12500;12500;0;0;1;0;0;0;0;1
01/02/2021;6033a0a19da3660018ea6711;cpf;"4736,92";"2615,06";"7845,19";"1838,99";0;3;1;0;0;1;0
01/10/2020;5ebd5f8a4b27251f46645245;cnpj;1270;1270;1270;0;1;1;0;2;9;0;0
01/11/2020;5e9ee79dce71ae5353ecfd6a;cnpj;"131,95";"128,87";"257,75";"4,35";2;2;0;5;10;0;0
01/12/2020;5eb1c69dfa06787bb7d1b3a2;cnpj;260;"142,5";570;"88,46";4;4;0;1;10;0;0
01/12/2020;5ecd447d3d513f709cee8ae7;cnpj;110;95;380;"24,74";3;4;0;0;9;0;0
01/12/2020;5fd118a431af32001056dd80;cpf;"47328,99";"9662,01";"106282,17";"15018,44";0;11;1;0;1;1;1
01/12/2020;5fd8aebfd307b800167283fc;cpf;"21769,2";"6740,02";"26960,09";"10089,03";0;4;1;0;1;1;1
01/12/2020;5e163336e53940041eeaaa59;cnpj;234;234;702;0;1;3;0;2;14;0;0
01/01/2021;5ffcd9143c22480017e3274e;cpf;21866;"9945,44";"59672,66";"6950,64";0;6;0;0;0;0;1
01/01/2021;60042b4784e3f70013ebd93d;cpf;"4442,8";"2090,25";"12541,53";"1397,87";0;6;1;0;0;1;1
01/01/2021;600f128d9cf6630016ea9bf9;cpf;"24281,47";"13365,05";"40095,17";"11649,43";0;3;0;0;0;0;1
01/02/2021;5fff584b1ad36e0016941cf3;cpf;"18894,96";"5908,74";"41361,21";"8187,98";0;7;0;0;0;0;1
01/02/2021;6005a2aa20200d0011eb560a;cpf;4755;4755;4755;0;0;1;1;0;0;1;0
01/02/2021;601c768c08e72b0011a78886;cpf;3000;"2675,82";"8027,46";"395,31";0;3;0;0;1;0;0
01/02/2021;5ecc0768cf7952531e26f61c;cnpj;350;350;350;0;1;1;0;0;9;0;0
01/10/2020;5e87ae3badb68949f6a14363;cnpj;102;"70,75";283;"22,71";2;4;0;3;11;0;0
01/10/2020;5f885c51015cc72be783d651;cpf;95000;"17963,76";"197601,36";"30906,7";1;11;0;0;2;1;0
01/10/2020;5ecd447d3d513f709cee8ae7;cnpj;184;131;524;"36,27";3;4;0;7;9;0;0
01/10/2020;5e9dad80ce71ae5353ecf8a6;cpf;2330;2210;6630;"103,92";1;3;0;5;10;0;0
01/11/2020;5eea0a657ece11665d3616e4;cnpj;"3498,43";"979,18";"6854,32";"1147,13";7;7;0;13;8;0;0
01/11/2020;5ea9e5806b14c55438690bda;cnpj;330;"160,26";"1282,13";"96,45";5;8;0;3;10;0;0
01/11/2020;5e7510a50b501e71cbea78c0;cnpj;150;"116,66";350;"28,87";2;3;0;24;11;0;0
01/12/2020;5fac1ac9977d9a0010cc2e0f;cpf;"1942,19";"1093,97";"4375,88";617;0;4;0;0;1;1;0
01/12/2020;5fbcd294cec1b30016c7f9bf;cpf;"5442,83";"1560,38";"7801,9";"2195,63";1;5;0;0;1;1;0
01/12/2020;5e75222f72c81a2f0dffa733;cnpj;"389,97";"192,88";"5786,5";"67,76";22;30;0;25;11;0;0
01/12/2020;5fce23d8d2a9890016646541;cpf;"35769,09";"4185,19";"188333,65";"6138,06";7;45;0;0;0;0;0
01/12/2020;5ed00a086c84cf3fceca34d8;cnpj;300;"154,44";"5405,7";"31,93";24;35;0;1;9;0;0
01/12/2020;5fc922e95cfb4200168ee47d;cpf;"7992,49";"3036,71";"36440,59";"2166,39";1;12;0;0;1;0;1
01/12/2020;5ea1888ad35f0a690a3ce634;cnpj;"15,9";"15,9";"15,9";0;1;1;0;6;10;0;0
01/12/2020;5fdb73cc9f60060010244e70;cpf;"3099,99";"1317,01";"19755,27";"766,47";0;15;0;0;0;1;1
01/01/2021;5ffb8bf77804600016a47475;cpf;"498,5";"450,51";"3153,59";"99,99";0;7;0;0;1;0;0
01/01/2021;5eab2e0e60699e205d416448;cnpj;"207,22";"89,07";"267,22";"102,81";3;3;0;2;10;0;0
01/01/2021;5ebb0a6b6c9e533f06d98293;cnpj;"2968,05";"1325,51";"10604,1";"1194,9";6;8;0;10;10;0;0
01/02/2021;6018103180abee0011a55441;cpf;"12546,95";"12546,95";"12546,95";0;0;1;0;0;1;0;0
01/02/2021;601ddf6f25e6f5001246fc12;cpf;"4770,83";"4470,2";"8940,4";"425,16";0;2;1;0;0;1;1
01/02/2021;6022b912f11da20018bc8fb7;cpf;"16413,16";"9227,83";"27683,5";"6225,03";1;3;0;0;0;1;1
01/02/2021;5e8341bd0befe84e6fcbce13;cnpj;100;100;300;0;1;3;0;22;11;0;0
01/02/2021;6021d6dffba0ae00199b63e7;cpf;"398,7";"366,84";4769;"30,08";11;13;0;0;0;0;0
01/03/2021;603f81394ee06b001176f358;cpf;"21863,5";"12174,39";"24348,79";"13702,46";0;2;0;0;0;0;0
01/02/2021;6031b54523fd920019e0c894;cpf;"12075,64";"4368,05";"17472,22";"5204,94";0;4;0;0;0;0;1
01/02/2021;6038fa692816470011721018;cpf;"615,23";"589,53";"2947,66";"28,53";0;5;0;0;0;0;0
01/03/2021;603b84a05c4084001172a223;cpf;"13750,47";"13750,47";"13750,47";0;0;1;0;0;0;0;0
01/04/2020;5e83d0f696d2ac227249de8c;cnpj;10;10;10;0;0;1;0;0;11;0;0
01/07/2020;5e78d0d4fca23f63b15b9ec2;cnpj;"259,9";"259,9";"259,9";0;1;1;0;2;11;0;0
01/08/2020;5f1c86d84fb63368a4231daf;cpf;1000;1000;1000;0;0;1;0;0;7;0;0
01/09/2020;5ebd3b3f347ef83e4cceaa8a;cnpj;160;"117,25";"234,5";"60,46";2;2;0;0;9;0;0
01/10/2020;5f99a1baf5db64001605370f;cpf;50;50;50;0;0;1;0;0;4;0;0
01/11/2020;5f29ac84a7a34607180a491d;cpf;"3497,34";"2095,74";"4191,48";"1982,16";0;2;0;0;5;0;0
01/11/2020;5ed17986e8357c136ceab7d2;cnpj;200;200;400;0;2;2;0;19;9;0;0
01/11/2020;5ee032f275175e3ecbde04e4;cnpj;"234,46";"156,74";"783,74";"66,59";2;5;0;0;9;0;0
01/12/2020;5ed18d0376da761371cee015;cnpj;220;154;308;"93,34";1;2;0;2;9;0;0
01/12/2020;5ebef7cde2e1ab2f446a3228;cpf;115;115;115;0;1;1;0;3;9;0;0
01/12/2020;5f9acbae8c6d05001035d573;cnpj;"310,7";"204,35";"1634,8";"92,38";7;8;0;5;4;0;0
01/01/2021;5fdcf513b3ad36001279680d;cpf;39481;"28207,39";"84622,17";"18467,25";0;3;0;0;1;0;1
01/01/2021;6004d15ea499ce0016f091b2;cpf;"2091,84";"1124,31";"8994,48";"684,09";0;8;1;0;0;1;1
01/01/2021;600971ae9c2506001737d7c1;cpf;"32748,4";"11258,88";"67553,28";"12010,33";1;6;2;0;0;1;1
01/02/2021;601ac842f3cbfd00110ea5e5;cpf;"44095,72";"44095,72";"44095,72";0;0;1;0;0;0;0;1
01/02/2021;6022b80f65ba1b001912daef;cpf;"11793,05";"6775,59";"13551,18";"7095,76";0;2;0;0;0;0;0
01/03/2021;5fc8251f20d2e800136aaa72;cnpj;200;200;200;0;0;1;0;1;3;0;0
01/08/2020;5ea05f11d42f9e40e3f0be4b;cnpj;100;100;100;0;0;1;0;0;10;0;0
01/08/2020;5f43e3c2b84925664014c1a5;cpf;600;"507,33";3044;"77,2";0;6;6;0;4;1;1
01/09/2020;5e7415df5a11680f4d8e245b;cnpj;"659,73";"240,98";"1445,91";"233,72";3;6;0;0;11;0;0
01/03/2020;5e794d983928951f09bbd42d;cnpj;50;50;50;0;1;1;0;1;11;0;0
01/04/2020;5e8715bff01f620f0acaaab6;cnpj;24;24;24;0;1;1;0;5;11;0;0
01/04/2020;5e1636edc694e03fe383d801;cpf;"28,9";"26,3";"78,9";"2,25";0;3;0;0;14;0;0
01/03/2020;5e3d52638a96da4c76f6672f;cpf;420;400;800;"28,28";1;2;0;3;10;0;0
01/03/2020;5e7bcdbe8dc5042cae4e92b2;cnpj;"191,6";"191,6";"191,6";0;1;1;0;3;11;0;0
01/04/2020;5e7bcdbe8dc5042cae4e92b2;cnpj;70;40;160;20;4;4;0;2;11;0;0
01/04/2020;5e9864f4a501f11006e88fe2;cnpj;"256,53";"183,21";"1099,29";"68,59";4;6;0;0;10;0;0
01/05/2020;5e62ad95d7cb21595f1cc638;cnpj;600;500;1000;"141,42";2;2;0;0;12;0;0
01/05/2020;5e877980f4147f122df4933e;cnpj;250;250;250;0;1;1;0;1;11;0;0
01/06/2020;5eb2e2f015c6593e33a901e9;cnpj;"149,9";"149,9";"149,9";0;0;1;0;3;10;0;0
01/07/2020;5ed00a086c84cf3fceca34d8;cnpj;160;"146,36";"731,8";"14,4";3;5;0;0;9;0;0
01/07/2020;5e87884250c55449f1a3eb5a;cnpj;305;305;305;0;1;1;0;8;11;0;0
01/05/2020;5ed16d7fa00ed958a4124b21;cpf;1;1;1;0;1;1;0;0;9;0;0
01/06/2020;5eab1ab4605ec02a799e0556;cnpj;120;120;120;0;1;1;0;2;10;0;0
01/07/2020;5ee830ceaa80ae0d94cffd62;cpf;"79,9";"79,9";"79,9";0;1;1;0;22;8;0;0
01/01/2021;5e2f6d354df8b26bb6796af3;cpf;377;377;1131;0;3;3;0;1;13;0;0
01/01/2021;600d32002afe240017e60221;cpf;550;550;550;0;0;1;0;2;1;0;0
01/02/2021;602098271d7b9e00128d97d9;cpf;"72554,7";"19948,25";"79793,03";"35096,59";0;4;0;0;0;0;1
01/02/2021;60143c34508d2500177a9901;cpf;"16729,5";"13098,5";"39295,5";"3176,15";0;3;0;0;0;0;1
01/03/2021;603e5f7a98b5140011bc9a94;cnpj;"158237,04";"158237,04";"158237,04";0;0;1;0;0;0;0;0
01/12/2020;5e9493b41b0d357fb8e2f392;cnpj;"2821,55";"1435,77";"2871,55";"1959,78";1;2;0;0;10;0;0
01/02/2021;601bf29f418b0700112b10b5;cpf;"324,63";"274,8";"549,61";"70,46";0;2;0;0;1;0;0
01/02/2021;602d93e6622ac800197a1d61;cpf;2022;2022;2022;0;0;1;0;0;0;0;0
01/11/2020;5ec66c8021add20613e3d2c0;cnpj;100;100;200;0;1;2;0;0;9;0;0
01/11/2020;5fc3ee0d05fb4d00182c7624;cpf;20;20;20;0;1;1;0;0;3;0;0
01/12/2020;5f7f40af795b8d00116e2fd8;cnpj;1635;987;1974;"916,41";2;2;0;0;5;0;0
01/12/2020;5eb36b7e62fb61177a9a0f6c;cnpj;215;215;215;0;0;1;0;0;10;0;0
01/02/2021;6019b3f980abee0011a55cf5;cpf;"75048,64";"37529,32";"75058,64";"53060,33";0;2;0;0;0;0;1
01/02/2021;602c7d8446999e0018afcd3c;cpf;"2486,1";"2024,09";"4048,18";"653,38";0;2;0;0;0;1;0
01/02/2021;6030e554e132060018360110;cpf;"4223,25";"4223,25";"4223,25";0;0;1;0;0;0;0;0
01/04/2020;5e9e158cc7adfe40e80ab9a1;cpf;5;5;5;0;0;1;0;0;10;0;0
01/10/2020;5f9ce94c1bfb140018bf2eee;cpf;"14,3";"14,3";"14,3";0;0;1;0;0;4;0;0
01/12/2020;5feb1aa52378640010bf1d4a;cpf;150;150;150;0;0;1;0;0;2;0;0
01/07/2020;5ed1adc393851e6fc2d05ff1;cpf;250;250;1000;0;3;4;0;5;9;0;0
01/08/2020;5e76518151503e15aa61f058;cnpj;600;600;1200;0;1;2;0;6;11;0;0
01/09/2020;5f49d8b91c6928332f65f6f0;cpf;"19660,46";3900;"31200,01";"6491,76";1;8;0;0;4;0;0
01/09/2020;5f4fe4ef93423d2d51a3b307;cpf;"39,9";"39,9";"79,8";0;0;2;0;0;6;0;0
01/08/2020;5e863997073b7f6e4018faae;cpf;125;125;125;0;1;1;0;0;11;0;0
01/03/2020;5e7cbc38f2eebc591d523154;cnpj;5;5;5;0;0;1;0;1;11;0;0
01/05/2020;5ed270ea6e05c358a98bcb92;cpf;100;100;100;0;0;1;0;0;9;0;0
01/06/2020;5ec577c6e4a64969588b4acd;cnpj;98;98;196;0;1;2;0;6;9;0;0
01/06/2020;5ebd08e3ea317a3f0b10f5a5;cnpj;562;"527,5";1055;"48,79";2;2;0;0;9;0;0
01/06/2020;5eca7a62999c9e395dd55eec;cpf;3322;"1863,52";"7454,1";"1708,94";2;4;0;4;9;0;0
01/07/2020;5edec7cc76179f6d8ae55fdc;cpf;525;525;525;0;1;1;0;5;9;0;0
01/07/2020;5e16234e573af22f136f4c45;cnpj;70;70;70;0;1;1;0;3;14;0;0
01/09/2020;5f6c58212000677afea3b0a3;cpf;117;117;351;0;0;3;0;0;5;0;0
01/03/2020;5e79a3d7c912e41f36ce715f;cnpj;199;199;597;0;0;3;0;0;11;0;0
01/07/2020;5ef0dad2d0497b65d0184d77;cpf;"1278,13";"1255,63";"2511,27";"31,81";0;2;0;0;6;1;0
01/07/2020;5ec87b41e9724e695d258182;cpf;600;600;600;0;0;1;0;0;9;0;0
01/07/2020;5e74f71f7e03c52ddce4f5c3;cnpj;58;58;58;0;1;1;0;0;11;0;0
01/08/2020;5e8dcc607c312f5c2868addf;cnpj;340;180;900;"97,98";3;5;0;0;11;0;0
01/08/2020;5ec053c17cfdbb78901cbe37;cnpj;"77,4";"77,4";387;0;0;5;0;0;9;0;0
01/07/2020;5ecd2bf3a13ae25ec9660304;cnpj;75;75;375;0;5;5;0;2;9;0;0
01/07/2020;5eb9a678bc87b40f999f68f3;cnpj;102;"90,45";"180,9";"16,33";1;2;0;5;10;0;0
01/07/2020;5ebe2bb5a0d71f449e84d9d2;cpf;1000;1000;1000;0;0;1;0;20;7;0;0
01/07/2020;5efde87e07ab9b56e30b4650;cnpj;"87,5";"87,5";"437,5";0;4;5;0;3;8;0;0
01/08/2020;5eb162708d13d06ffb4bc90e;cnpj;220;96;384;"87,72";4;4;0;4;10;0;0
01/08/2020;5f495f5ba6b9341322b246b8;cpf;600;"522,5";1045;"109,6";2;2;0;0;6;0;0
01/09/2020;5f5f7d33e86f01169a841903;cpf;"599,1";"522,08";"2088,34";"88,89";0;4;4;0;4;1;1
01/09/2020;5eb181fa82d6e558bd5677d1;cnpj;160;160;160;0;1;1;0;5;10;0;0
01/09/2020;5f63f6787401642581047861;cpf;600;"521,5";3129;"83,88";0;6;6;0;4;1;1
01/09/2020;5e9aef0a93f74773a95f61f0;cnpj;115;"68,33";205;"40,41";2;3;0;9;10;0;0
01/04/2020;5e8a1e2fb68c19299fcf533f;cpf;1980;915;4575;"798,25";2;5;0;1;11;0;0
01/04/2020;5e8c9089a62baf29a48c31dd;cnpj;170;170;1530;0;0;9;0;4;11;0;0
01/06/2020;5ec90787537d2d40914891d6;cnpj;565;565;1130;0;0;2;0;0;9;0;0
01/06/2020;5e83f1a552aad22277dcae3d;cnpj;285;285;285;0;1;1;0;0;11;0;0
01/07/2020;5ecfa3a354c1c9504c50f7ed;cnpj;60;60;180;0;0;3;0;1;9;0;0
01/09/2020;5e8b9d50f4147f122df49c68;cnpj;310;310;310;0;1;1;0;4;11;0;0
01/03/2020;5e66ad91ca746c6da9bc9489;cpf;100;100;300;0;0;3;0;0;12;0;0
01/04/2020;5e8617d9c739e155051663c5;cnpj;5;5;5;0;0;1;0;0;11;0;0
01/03/2020;5e8347b1ef6b4d6da7dee738;cnpj;280;280;280;0;0;1;0;0;11;0;0
01/06/2020;5ea21512fb73e76076286efb;cnpj;500;"392,85";"785,71";"151,53";2;2;0;0;10;0;0
01/08/2020;5e6fafc7d5511d6da34fb7a5;cnpj;300;300;600;0;1;2;0;0;11;0;0
01/08/2020;5eb40728a19de453bf3b3fb6;cnpj;80;80;80;0;1;1;0;0;10;0;0
01/09/2020;5f53059e61b2d97bb54b1702;cpf;6170;6170;6170;0;0;1;0;0;4;1;1
01/09/2020;5f6a44748976ca3c38eea6e6;cpf;"599,82";"521,45";"2085,81";"90,37";0;4;4;0;4;1;1
01/07/2020;5f17678d79677e770563856a;cnpj;"629,6";"629,6";"629,6";0;1;1;0;0;7;0;0
01/11/2020;5e983c247857e70212fa03e8;cpf;76;76;152;0;0;2;0;23;10;0;0
01/11/2020;5e9dd6d493f74773a95f6845;cnpj;148;148;148;0;1;1;0;105;10;0;0
01/11/2020;5ed00a086c84cf3fceca34d8;cnpj;"152,55";"141,37";"2827,55";"27,28";13;20;0;4;9;0;0
01/11/2020;5e7e508f03cfe831e3703c26;cnpj;360;"222,1";"7773,82";"48,72";27;35;0;10;11;0;0
01/11/2020;5e45fedc62c5332b85ae3570;cnpj;350;350;350;0;1;1;0;30;12;0;0
01/11/2020;5e78bab7fca23f63b15b9e17;cnpj;330;"180,7";"542,1";"129,68";3;3;0;10;11;0;0
01/11/2020;5f53059e61b2d97bb54b1702;cpf;"7580,47";"2087,8";"39668,3";"2028,35";0;19;4;0;4;1;1
01/11/2020;5f8f11556f83c546af42fcfa;cpf;870;"500,34";"1501,04";"336,43";0;3;0;0;2;1;1
01/11/2020;5ed7a6320ceb9a5b3f196d56;cnpj;"589,21";"305,29";"4884,71";"149,24";15;16;0;0;9;0;0
01/12/2020;5fc0044f920c660016123b91;cpf;"13791,94";"2590,83";"36271,69";"3361,67";1;14;0;0;1;1;0
01/12/2020;5e73911df84ce3362c22ae23;cnpj;651;"195,45";"7036,25";"112,21";28;36;0;30;11;0;0
01/06/2020;5ed6797431a6122a6723530d;cnpj;1;1;1;0;0;1;0;2;9;0;0
01/06/2020;5ebbf4a6e4d78f1e3571bdd4;cnpj;2337;2337;2337;0;1;1;0;2;9;0;0
01/06/2020;5ee191b7c8cb3c21a00ef179;cpf;77;77;77;0;0;1;0;0;9;0;0
01/06/2020;5ec71fdb2c69e638f455e5d7;cpf;53;53;53;0;0;1;0;0;9;0;0
01/09/2020;5e2f6d354df8b26bb6796af3;cpf;360;"284,9";"854,7";"130,08";3;3;0;2;13;0;0
01/09/2020;5f3441ba73925a535af17204;cnpj;148;148;296;0;1;2;0;0;6;0;0
01/06/2020;5e78e164fca23f63b15b9f30;cnpj;"93,6";"93,6";"93,6";0;1;1;0;0;11;0;0
01/05/2020;5ec411d4b87f6514a69fe1e7;cnpj;"1169,1";"884,55";"1769,1";"402,41";1;2;0;0;9;0;0
01/06/2020;5eebe3f6382c7a0d21fcc432;cpf;"79,9";"79,9";"79,9";0;1;1;0;0;8;0;0
01/10/2020;5e73c163faf4752dd7de3350;cnpj;298;"211,5";846;"58,68";3;4;0;2;11;0;0
01/10/2020;5e7a5de5c17b5474ec90161c;cnpj;140;112;672;"35,33";4;6;0;4;11;0;0
01/10/2020;5e74ec9cf606b61f2e0a8ca9;cnpj;39;28;56;"15,56";2;2;0;12;11;0;0
01/03/2021;603a297ab268c600114a4e30;cpf;"7295,08";"7295,08";"7295,08";0;0;1;0;0;0;0;0
01/11/2020;5e97276f444b9a610b40e226;cnpj;420;"233,33";700;"161,66";1;3;0;9;10;0;0
01/12/2020;5fd39a90956db60010dc58d6;cnpj;54250;54250;54250;0;0;1;0;0;1;0;1
01/01/2021;60005b3ddb75a50010379d54;cpf;"14892,89";"14892,89";"14892,89";0;0;1;0;0;0;0;1
01/02/2021;60230d72af85100011c8a1fd;cpf;"11511,22";"3406,7";"13626,81";"5405,58";0;4;0;0;0;0;0
01/02/2021;602fb15bf616700019e84d45;cpf;"2774,26";"2774,26";"2774,26";0;0;1;0;0;0;0;0
01/02/2021;603422c3dd9f130019cf46fe;cpf;7000;"3278,01";"9834,05";"3275,63";0;3;0;0;0;0;0
01/02/2021;603418eac96d7f00187b214d;cpf;"583,1";"355,98";"1779,92";"178,07";0;5;0;0;0;0;0
01/02/2021;60383435b268c600114a45b0;cpf;"13575,24";7767;23301;"5030,08";0;3;0;0;0;0;0
01/02/2021;603bf9183eb8140019e271f1;cpf;1465;"771,17";"3084,68";"479,44";0;4;0;0;0;0;0
01/03/2021;603f92c0c8f94d0018e308cc;cpf;"6271,2";"6271,2";"6271,2";0;0;1;0;0;0;0;0
01/12/2020;5fce17fd91126f0017521672;cpf;"224760,99";"124449,24";"497796,98";"115879,28";0;4;0;0;1;0;1
01/01/2021;5fdb961076751a0011a3d238;cpf;39299;39221;78442;"110,31";0;2;0;0;0;0;1
01/01/2021;5ea322c4e98324762d36adf7;cnpj;40;40;40;0;1;1;0;1;10;0;0
01/02/2021;6000c8f9cc9f5c00118716f9;cpf;"19781,3";"3972,06";"67525,03";"4468,25";0;17;0;0;0;0;1
01/02/2021;602099de6293730011154440;cpf;"2832,21";"1939,3";"5817,91";"891,97";0;3;1;0;0;1;1
01/02/2021;6031712c5cfeb90019b2ea84;cpf;"6648,09";"6648,09";"6648,09";0;0;1;1;0;0;1;1
01/02/2021;60318a33daa9520011e8f9a5;cpf;"9078,5";"9078,5";"9078,5";0;0;1;0;0;0;0;0
01/04/2020;5e7ca92933b5ee2ca9abd519;cpf;750;750;750;0;0;1;0;1;11;0;0
01/10/2020;5ecf0e533d5e91256270cb0c;cpf;50;50;50;0;1;1;0;0;9;0;0
01/12/2020;5e877980f4147f122df4933e;cnpj;115;115;230;0;1;2;0;0;11;0;0
01/05/2020;5e7b4f3981371759188529c0;cnpj;"78,8";"78,8";"78,8";0;1;1;0;3;11;0;0
01/05/2020;5eb562a3db5b121683842caa;cnpj;"59,9";"59,9";"239,6";0;0;4;0;0;10;0;0
01/06/2020;5ec87b41e9724e695d258182;cpf;1000;"508,33";3050;"318,33";1;6;0;0;9;0;0
01/06/2020;5ec3b5e0a0d71f449e84ea4d;cpf;600;600;1800;0;2;3;0;0;9;0;0
01/06/2020;5eeb91fdc7eed64aa919a0ef;cnpj;"49,9";"44,18";"309,3";"11,34";5;7;0;4;8;0;0
01/08/2020;5e8f19697bb38c56ebffd914;cnpj;"79,8";"79,8";"239,4";0;0;3;0;11;11;0;0
01/09/2020;5e76569705e54942c1f355ea;cnpj;"219,99";"196,93";"3347,92";"14,46";11;17;0;3;11;0;0
01/09/2020;5ef374edb4f67f59faad471b;cpf;645;510;12240;"124,22";21;24;0;0;8;0;0
01/09/2020;5ebd927ba0d71f449e84d77b;cnpj;275;"188,9";"377,8";"121,76";2;2;0;5;9;0;0
01/10/2020;5f501c349c207a1e1733499c;cpf;"24451,24";"12106,94";"72641,66";"8853,25";2;6;0;0;4;0;1
01/10/2020;5e7ca55bf1655b1261b893bd;cnpj;480;480;2400;0;5;5;0;15;11;0;0
01/03/2020;5e7ced0939ba3e1d523a7f78;cnpj;"804,38";"804,38";"804,38";0;0;1;0;10;11;0;0
01/04/2020;5e862bb35b0cba0782850c0e;cnpj;370;"194,95";"779,8";"116,79";3;4;0;0;11;0;0
01/05/2020;5e84bb0c28b100238967a6a8;cnpj;100;100;100;0;1;1;0;2;11;0;0
01/06/2020;5ede22d75dc13558375ce566;cpf;30;30;30;0;0;1;0;0;9;0;0
01/05/2020;5ebb2c7ce4d78f1e3571bbbe;cpf;49;49;49;0;1;1;0;0;10;0;0
01/05/2020;5e822e5873af69798b9254aa;cpf;600;"353,72";"1414,9";"284,73";2;4;0;0;11;0;0
01/08/2020;5f3c477bd418df6df69d6652;cpf;64;64;64;0;0;1;0;1;6;0;0
01/09/2020;5edd28e75dc13558375ce3c1;cnpj;"93,5";"63,96";"255,85";"20,53";4;4;0;5;9;0;0
01/09/2020;5f5d224a08e9b403ad003e93;cpf;47;"46,5";93;"0,71";1;2;0;0;5;0;0
01/12/2020;5fb68ecd8bb7b70011060c42;cpf;"1054,26";"1054,26";"3162,78";0;0;3;0;0;2;1;0
01/12/2020;5e836a8f28b100238967a19a;cnpj;290;"253,75";"507,5";"51,27";1;2;0;5;11;0;0
01/12/2020;5eb0641f82d6e558bd567300;cnpj;80;80;80;0;1;1;0;11;10;0;0
01/12/2020;5fd80c1504032f00173461aa;cpf;"183633,18";"9552,93";"210164,61";"38906,09";0;22;0;0;0;0;1
01/12/2020;5fcf9540faa54a001710d303;cpf;5712;"1097,87";"49404,35";"1311,81";2;45;0;0;1;0;1
01/01/2021;5f7ba6ab33ae6c5763bdbe36;cnpj;850;"206,42";"10114,8";"214,68";40;49;0;38;5;0;0
01/01/2021;5fdfcb718acd0e0017a26a3b;cpf;"1890,04";"905,16";"44353,04";"372,95";9;49;0;0;0;0;1
01/01/2021;5e8248b696d2ac227249d8ac;cnpj;"462,5";"275,16";1651;"91,77";5;6;0;5;11;0;0
01/01/2021;5ec6a7a775cb9861e6575468;cnpj;1250;"566,5";3399;"344,93";2;6;0;35;9;0;0
01/01/2021;5f0744c4f7cd8243e046987b;cnpj;314;314;314;0;1;1;0;2;8;0;0
01/01/2021;5f407ab06fdc993d2690533e;cpf;"8705,82";"1568,77";"48632,13";"1754,63";2;31;0;0;4;1;1
01/01/2021;5fdd2c456d7fa300165979b6;cpf;"14455,2";"3621,11";"25347,77";"4960,09";0;7;0;0;1;0;1
